account_id,days_logged_d3,level_d3,level_change_d3,avg_duration_d3,food_reduce_d3,wood_reduce_d3,stone_reduce_d3,diamond_reduce_d3,coins_reduce_d3,diamond_d3,gold_d3,is_pay_d3,is_league_d3,n_event_types_d3,country,platform,channel_id,duration,event_churned
3600401324,1,0,0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,Philippines,1.0,Google,1,1
3601245281,1,3,3,353.2916666666667,26185.0,22435.0,0.0,0.0,0.0,300.0,0.0,0,0,42,Viet Nam,2.0,AppStore,5,1
3603324496,1,4,4,347.5698090692124,50795.0,17045.0,0.0,0.0,0.0,300.0,0.0,0,1,47,Moldova (Republic of),1.0,Google,2,1
3608120459,1,3,3,82.34604105571847,1840.0,1840.0,0.0,0.0,0.0,400.0,0.0,0,0,33,Philippines,1.0,Google,1,1
3622425861,1,5,5,606.1321370309951,126585.0,130335.0,0.0,0.0,0.0,500.0,0.0,0,0,47,Korea (Republic of),1.0,Google,4,1
3628511443,1,7,7,1425.4109347442682,730595.0,734345.0,478250.0,718.0,11880.0,792.0,0.0,0,0,61,Romania,2.0,AppStore,3,1
3629526721,1,3,3,227.97670405522,7540.0,17540.0,0.0,0.0,0.0,300.0,0.0,0,1,45,Philippines,1.0,Google,1,1
3630091289,1,2,2,23.166666666666668,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Portugal,1.0,Google,1,1
3633528381,3,5,5,1138.001959247649,73735.0,73985.0,0.0,0.0,0.0,1100.0,0.0,0,1,58,Indonesia,1.0,Google,6,1
3634104622,1,2,2,23.15419501133787,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,32,Bangladesh,1.0,Google,1,1
3638874880,1,5,5,1499.757174392936,219575.0,214325.0,12000.0,500.0,0.0,1700.0,0.0,1,1,65,Mexico,1.0,Google,18,1
3639024331,1,5,5,1838.3867809057529,136410.0,135310.0,24920.0,0.0,4750.0,500.0,0.0,0,0,37,Viet Nam,2.0,AppStore,5,1
3641603515,1,4,4,337.9522036002483,22560.0,22560.0,0.0,55.0,0.0,400.0,0.0,0,0,48,Viet Nam,1.0,Google,3,1
3645689689,1,5,5,537.7417261518494,66585.0,77835.0,0.0,9.0,0.0,591.0,0.0,0,0,51,Portugal,2.0,AppStore,8,1
3646935029,1,0,0,0.20408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,Greece,1.0,Google,1,1
3648552961,1,6,6,1296.9645476772616,794820.0,822270.0,388450.0,2304.0,9500.0,985.0,0.0,0,1,59,Thailand,1.0,Google,2,1
3650102078,1,3,3,213.86908690869086,6190.0,6190.0,0.0,0.0,0.0,300.0,0.0,0,0,36,Indonesia,2.0,AppStore,2,1
3651210324,1,0,0,37.816901408450704,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,26,Moldova (Republic of),1.0,Google,1,1
3654449506,1,4,4,405.1192368839428,17695.0,13445.0,0.0,0.0,0.0,300.0,0.0,0,0,37,Viet Nam,1.0,Google,4,1
3654574306,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,Czechia,1.0,Google,1,1
3656673677,1,4,4,824.7810770005033,1074053.0,1000707.0,419240.0,150.0,0.0,450.0,0.0,0,1,56,Philippines,1.0,Google,12,1
3658263095,1,2,2,304.3965517241379,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Brazil,1.0,Google,1,1
3658910245,1,0,0,1.5945945945945945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,Thailand,2.0,AppStore,1,1
3665004609,1,0,0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,Mexico,1.0,Google,1,1
3670355208,1,2,2,45.68019093078759,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Poland,1.0,Google,1,1
3671562461,1,3,3,245.25345622119815,10350.0,10350.0,0.0,0.0,0.0,300.0,0.0,0,0,38,Brazil,1.0,Google,1,1
3672265746,1,2,2,84.29065743944636,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Mexico,1.0,Google,1,1
3673099309,1,2,2,50.685483870967744,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Brazil,1.0,Google,1,1
3677666882,1,4,4,403.78275862068966,17915.0,14165.0,0.0,0.0,0.0,300.0,0.0,1,0,51,Ukraine,1.0,Google,2,1
3677667521,1,0,0,0.7068965517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,Italy,1.0,Google,1,1
3679304136,1,5,5,708.2634146341463,77865.0,74615.0,0.0,0.0,0.0,600.0,0.0,0,0,53,Thailand,1.0,Google,2,1
3686547379,1,0,0,112.10526315789474,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,15,Brazil,2.0,AppStore,1,1
3687198040,1,0,0,11.454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Indonesia,1.0,Google,1,1
3687584587,1,5,5,1136.745623069001,318630.0,332630.0,27140.0,9.0,9500.0,800.0,0.0,0,1,62,Viet Nam,1.0,Google,2,1
3688497765,1,4,4,178.38187702265373,11200.0,11200.0,0.0,0.0,0.0,300.0,0.0,0,0,36,Spain,1.0,Google,1,1
3693004260,1,2,2,67.34883720930233,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Brazil,1.0,Google,2,1
3695232794,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,1,1
3696603253,1,2,2,68.9306358381503,170.0,170.0,0.0,0.0,0.0,200.0,0.0,0,0,38,Thailand,1.0,Google,3,1
3697035765,1,8,8,1242.7811816192561,1818045.0,1811795.0,1186000.0,99.0,8600.0,1160.0,0.0,0,1,61,Viet Nam,1.0,Google,5,1
1003542927,1,0,0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Brazil,1.0,Google,1,1
1013843204,1,2,2,49.502572898799315,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,31,Poland,1.0,Google,2,1
1022887763,1,2,2,175.18103448275863,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,19,Viet Nam,2.0,AppStore,1,1
1025994754,1,2,2,35.09879032258065,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Brazil,1.0,Google,1,1
1033226443,1,2,2,26.167420814479637,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,32,Indonesia,1.0,Google,1,1
1033949265,1,0,0,2.6777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Philippines,1.0,Google,1,1
1072910519,1,7,7,658.4279026217229,834030.0,836530.0,508700.0,0.0,0.0,600.0,0.0,0,0,54,Viet Nam,1.0,Google,2,1
1100327843,1,0,0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,Canada,1.0,Google,1,1
1102398602,1,3,3,177.6551724137931,3480.0,3480.0,0.0,0.0,0.0,300.0,0.0,0,0,37,Philippines,1.0,Google,2,1
1104743510,1,0,0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,Moldova (Republic of),1.0,Google,1,1
1115918351,1,4,4,570.5460951262478,35215.0,23965.0,0.0,0.0,0.0,500.0,0.0,0,0,47,Philippines,1.0,Google,1,1
1155860743,1,4,4,271.3231323132313,26100.0,26100.0,0.0,0.0,0.0,300.0,0.0,0,0,40,United Kingdom,1.0,Google,1,1
1156976077,1,3,3,304.9859943977591,7280.0,7280.0,0.0,27.0,0.0,300.0,0.0,0,0,40,Philippines,1.0,Google,1,1
1166236642,1,2,2,134.55089820359282,200.0,200.0,0.0,0.0,0.0,200.0,0.0,0,0,33,Thailand,1.0,Google,1,1
1182420765,3,15,15,22552.096044045677,148451374.0,143004322.0,112265898.0,46018.0,41620273.0,3572.0,316669.0,1,1,98,Malaysia,1.0,Google,30,0
1185067524,1,2,2,107.24050632911393,290.0,290.0,0.0,0.0,0.0,300.0,0.0,0,0,34,Viet Nam,1.0,Google,1,1
1192560056,1,2,2,36.06346153846154,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,33,Indonesia,1.0,Google,1,1
1199897796,1,2,2,187.61904761904762,1160.0,1160.0,0.0,0.0,0.0,300.0,0.0,0,0,30,Japan,2.0,AppStore,1,1
1205467964,1,3,3,74.32075471698113,3500.0,3500.0,0.0,0.0,0.0,200.0,0.0,0,0,33,Viet Nam,1.0,Google,1,1
1207670273,1,2,2,30.202247191011235,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Viet Nam,1.0,Google,1,1
1208900552,1,5,5,416.33297002724794,81820.0,74320.0,0.0,0.0,0.0,400.0,0.0,1,0,59,Viet Nam,1.0,Google,1,1
1210454590,1,4,4,575.3293991416309,47105.0,53355.0,0.0,0.0,0.0,300.0,0.0,0,1,49,Viet Nam,2.0,AppStore,6,1
1213197852,1,2,2,65.81184668989548,340.0,340.0,0.0,0.0,0.0,100.0,0.0,0,0,31,Ukraine,1.0,Google,1,1
1228971865,1,0,0,6.991150442477876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26,Hong Kong,1.0,Google,1,1
1233546922,1,2,2,87.95,380.0,380.0,0.0,0.0,0.0,200.0,0.0,0,0,32,Viet Nam,1.0,Google,1,1
1236364768,1,4,4,340.6753705010586,19125.0,12375.0,0.0,0.0,0.0,300.0,0.0,0,1,48,Viet Nam,1.0,Google,4,1
1237241874,1,3,3,874.2433234421364,17245.0,12995.0,0.0,0.0,0.0,300.0,0.0,0,0,28,Philippines,2.0,AppStore,1,1
1242095025,2,3,3,220.88737201365188,4610.0,4610.0,0.0,0.0,0.0,300.0,0.0,0,0,36,Philippines,1.0,Google,2,1
1249985305,1,4,4,166.02666666666667,6480.0,6480.0,0.0,0.0,0.0,300.0,0.0,0,0,41,Malaysia,1.0,Google,1,1
1262124660,1,2,2,145.8256880733945,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,18,Philippines,2.0,AppStore,1,1
1264936514,1,2,2,182.05128205128204,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,18,Viet Nam,2.0,AppStore,1,1
1275902057,1,0,0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,France,1.0,Google,1,1
1279034302,1,2,2,50.53941908713693,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Brazil,1.0,Google,3,1
1281729740,1,2,2,32.27125506072875,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Philippines,1.0,Google,1,1
1282392776,1,0,0,5.964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Saudi Arabia,1.0,Google,1,1
1297008610,1,2,2,149.55855855855856,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,18,Viet Nam,2.0,AppStore,1,1
1304365753,1,2,2,34.01913875598086,150.0,150.0,0.0,0.0,0.0,300.0,0.0,0,0,29,United States,1.0,Google,1,1
1306588928,1,0,0,10.24390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Viet Nam,1.0,Google,1,1
1324421717,1,5,5,484.7544802867383,52625.0,52875.0,0.0,3.0,0.0,497.0,0.0,0,1,54,Viet Nam,1.0,Google,2,1
1329411637,1,3,3,206.544578313253,5420.0,5420.0,0.0,0.0,0.0,300.0,0.0,0,0,37,Thailand,1.0,Google,1,1
1330820274,1,2,2,37.8,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Philippines,1.0,Google,1,1
1331077707,1,0,0,65.78873239436619,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,15,Saudi Arabia,2.0,AppStore,1,1
1336304986,1,2,2,31.35678391959799,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,28,Thailand,1.0,Google,1,1
1340434963,1,2,2,27.41469816272966,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,31,Viet Nam,1.0,Google,1,1
1350699563,1,0,0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,Brazil,1.0,Google,1,1
1352134878,1,0,0,16.016949152542374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,Brazil,1.0,Google,1,1
1352574224,2,2,2,45.492537313432834,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,28,United States,2.0,AppStore,2,1
1360468701,1,5,5,862.5561497326203,50990.0,51490.0,0.0,0.0,0.0,600.0,0.0,0,0,49,Philippines,1.0,Google,3,1
1364368129,1,2,2,197.22222222222223,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,18,Philippines,2.0,AppStore,1,1
1366203749,1,0,0,25.993485342019543,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,26,Viet Nam,1.0,Google,1,1
1374996836,2,5,5,856.2523719165085,234785.0,214035.0,34700.0,0.0,0.0,800.0,0.0,0,1,51,Indonesia,1.0,Google,2,1
1382224073,1,2,2,33.77672209026128,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Philippines,1.0,Google,1,1
1388129328,2,4,4,424.7809583074051,83560.0,52560.0,0.0,90.0,0.0,500.0,0.0,1,1,53,Spain,1.0,Google,2,1
1408743627,1,2,2,22.63221153846154,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,28,Viet Nam,1.0,Google,1,1
1417725342,1,4,4,565.1694915254237,18760.0,18760.0,0.0,0.0,0.0,300.0,0.0,0,0,42,Italy,1.0,Google,1,1
1427058346,1,2,2,22.11904761904762,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Philippines,1.0,Google,1,1
1432340284,1,3,3,485.17194570135746,2480.0,2480.0,0.0,0.0,0.0,300.0,0.0,0,1,23,Viet Nam,2.0,AppStore,1,1
1438684757,1,2,2,69.82578397212544,170.0,170.0,0.0,0.0,0.0,200.0,0.0,0,0,31,Italy,1.0,Google,1,1
1441013207,1,0,0,5.2105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26,Philippines,1.0,Google,1,1
1441744764,1,4,4,251.4814814814815,29820.0,28820.0,0.0,0.0,0.0,300.0,0.0,0,1,43,Thailand,1.0,Google,1,1
1447814003,1,2,2,47.49077490774908,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Korea (Republic of),1.0,Google,1,1
1457196032,1,2,2,59.66355140186916,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Indonesia,1.0,Google,1,1
1457263574,1,0,0,11.425149700598803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,Thailand,1.0,Google,1,1
1459037701,1,2,2,378.909509202454,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,35,Viet Nam,1.0,Google,3,1
1464310253,1,4,4,818.6489361702128,64300.0,50300.0,0.0,0.0,0.0,400.0,0.0,0,1,52,Indonesia,1.0,Google,3,1
1472572542,1,2,2,90.78582434514638,170.0,170.0,0.0,0.0,0.0,200.0,0.0,0,0,31,Thailand,1.0,Google,1,1
1481640213,1,4,4,820.9468892261001,22790.0,22790.0,0.0,0.0,0.0,500.0,0.0,0,0,57,Indonesia,1.0,Google,3,1
1487216408,1,2,2,121.47826086956522,190.0,190.0,0.0,0.0,0.0,200.0,0.0,0,0,33,Indonesia,1.0,Google,1,1
1488881529,1,0,0,0.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,Serbia,1.0,Google,1,1
1493015770,1,0,0,18.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,Brazil,1.0,Google,1,1
1494493650,1,2,2,102.02808112324493,350.0,350.0,0.0,0.0,0.0,200.0,0.0,0,0,33,Indonesia,1.0,Google,1,1
1502153214,1,3,3,60.44137931034483,2350.0,2350.0,0.0,0.0,0.0,200.0,0.0,0,0,32,Viet Nam,1.0,Google,1,1
1505985198,1,2,2,27.125307125307124,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,28,Indonesia,1.0,Google,1,1
1507135825,1,4,4,491.57411003236246,51055.0,16305.0,0.0,0.0,0.0,300.0,0.0,0,1,50,Italy,1.0,Google,2,1
1514492770,1,0,0,0.7068965517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,Italy,1.0,Google,1,1
1520157878,1,5,5,565.2690687880206,109585.0,105835.0,0.0,500.0,0.0,400.0,0.0,0,0,57,Viet Nam,1.0,Google,1,1
1523333778,1,0,0,12.073170731707316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,Philippines,1.0,Google,1,1
1523349635,1,4,4,561.9948685054522,18475.0,14725.0,0.0,0.0,0.0,300.0,0.0,0,0,49,Viet Nam,1.0,Google,2,1
1530906844,1,0,0,36.559322033898304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,Brazil,2.0,AppStore,1,1
1535686543,1,3,3,195.87266739846322,13930.0,12930.0,0.0,42.0,0.0,300.0,0.0,0,1,39,Brazil,1.0,Google,2,1
1543261004,1,0,0,1.1343283582089552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,Brazil,1.0,Google,1,1
1549395850,1,4,4,1479.8356401384083,58530.0,53530.0,0.0,0.0,0.0,400.0,0.0,0,0,30,Indonesia,2.0,AppStore,3,1
1551960823,1,2,2,32.42800788954635,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Brazil,1.0,Google,1,1
1559995494,1,0,0,8.26086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Italy,1.0,Google,1,1
1562695114,1,4,4,537.3621772505234,30345.0,26595.0,0.0,0.0,0.0,300.0,0.0,0,0,43,Italy,1.0,Google,1,1
1575410579,2,6,6,1122.979373848987,428630.0,426230.0,198000.0,1000.0,0.0,410.0,0.0,1,0,65,Indonesia,1.0,Google,2,1
1592897227,1,2,2,190.79710144927537,300.0,300.0,0.0,0.0,0.0,300.0,0.0,0,0,34,Indonesia,1.0,Google,2,1
1604257449,2,2,2,99.54545454545455,530.0,530.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Brazil,1.0,Google,2,1
1617788647,1,3,3,83.2712100139082,2640.0,2640.0,0.0,0.0,0.0,200.0,0.0,0,0,35,United Kingdom,1.0,Google,1,1
1619412554,1,2,2,21.11627906976744,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,28,Brazil,1.0,Google,1,1
1619769553,1,3,3,122.76699029126213,1670.0,1670.0,0.0,0.0,0.0,400.0,0.0,0,0,34,Thailand,1.0,Google,1,1
1627536607,1,0,0,15.957446808510639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,Philippines,1.0,Google,1,1
1638268627,1,0,0,8.201438848920864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Brazil,1.0,Google,1,1
1643130016,1,0,0,0.711864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,Viet Nam,1.0,Google,1,1
1647521981,1,2,2,62.12816691505216,170.0,170.0,0.0,0.0,0.0,200.0,0.0,0,0,32,Viet Nam,1.0,Google,1,1
1651955874,1,4,4,338.4274193548387,21675.0,17925.0,0.0,21.0,0.0,300.0,0.0,0,0,41,Thailand,1.0,Google,1,1
1653359525,2,0,0,965.8028169014085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,Philippines,1.0,Google,3,1
1658731493,1,2,2,53.068901303538176,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,United States,1.0,Google,1,1
1676794445,1,2,2,112.0,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,17,Viet Nam,2.0,AppStore,1,1
1693263442,1,2,2,34.39884393063584,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,33,Philippines,1.0,Google,1,1
1699095138,1,1,1,20.119760479041915,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,26,Brazil,1.0,Google,1,1
1707277656,1,0,0,10.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,Philippines,1.0,Google,1,1
1714308768,1,4,4,524.2369607211848,25955.0,22205.0,0.0,27.0,0.0,435.0,0.0,0,0,45,Philippines,1.0,Google,2,1
1727707564,1,2,2,24.024640657084188,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Indonesia,1.0,Google,1,1
1737260211,1,0,0,4.337349397590361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,Brazil,1.0,Google,1,1
1740811519,1,2,2,33.53877551020408,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Viet Nam,1.0,Google,1,1
1741383214,1,5,5,716.2005975245412,205910.0,200910.0,12000.0,6.0,0.0,500.0,0.0,0,0,52,Viet Nam,1.0,Google,2,1
1748112301,1,0,0,114.92957746478874,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,15,Philippines,2.0,AppStore,1,1
1751188903,1,0,0,13.603092783505154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,Brazil,1.0,Google,1,1
1752180165,1,2,2,106.73684210526316,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,17,Viet Nam,2.0,AppStore,1,1
1753026168,1,2,2,46.653992395437264,530.0,530.0,0.0,280.0,0.0,100.0,0.0,0,0,30,Viet Nam,1.0,Google,1,1
1761695047,1,0,0,5.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,Korea (Republic of),2.0,AppStore,1,1
1763762584,1,5,5,1020.2296336796063,111020.0,103020.0,0.0,0.0,0.0,600.0,0.0,0,0,48,Thailand,1.0,Google,1,1
1769213308,1,3,3,72.01954397394137,2540.0,2540.0,0.0,0.0,0.0,300.0,0.0,0,0,30,United States,1.0,Google,2,1
1776930605,1,2,2,107.26094003241491,160.0,160.0,0.0,0.0,0.0,200.0,0.0,0,0,31,Mexico,1.0,Google,1,1
1777213736,1,5,5,1544.218009478673,434240.0,369740.0,52080.0,0.0,37750.0,810.0,0.0,0,1,67,Indonesia,1.0,Google,7,1
1780167004,1,3,3,93.6517719568567,2360.0,2360.0,0.0,0.0,0.0,300.0,0.0,0,0,33,France,1.0,Google,1,1
1788210683,1,4,4,209.14709517923362,12450.0,12450.0,0.0,0.0,0.0,300.0,0.0,0,0,39,France,1.0,Google,3,1
1789065472,1,1,1,41.41104294478528,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,26,France,1.0,Google,1,1
1796413293,1,2,2,151.1764705882353,380.0,380.0,0.0,0.0,0.0,200.0,0.0,0,0,32,Philippines,1.0,Google,1,1
1796844712,1,0,0,15.344202898550725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26,Thailand,1.0,Google,1,1
1819366878,1,3,3,188.81632653061226,6430.0,6430.0,0.0,0.0,0.0,300.0,0.0,0,0,35,Philippines,1.0,Google,1,1
1829399943,1,5,5,749.7851924013638,104330.0,101830.0,0.0,0.0,0.0,500.0,0.0,0,0,54,Philippines,1.0,Google,4,1
1830165588,1,4,4,702.4684270952928,20055.0,16305.0,0.0,45.0,0.0,300.0,0.0,0,0,48,Indonesia,1.0,Google,3,1
1845316557,1,2,2,44.95971978984238,170.0,170.0,0.0,0.0,0.0,100.0,0.0,0,0,32,Philippines,1.0,Google,1,1
1855317009,1,2,2,83.33333333333333,190.0,190.0,0.0,0.0,0.0,100.0,0.0,0,0,31,Saudi Arabia,1.0,Google,1,1
1858011682,1,4,4,396.2799043062201,40620.0,33120.0,0.0,0.0,0.0,300.0,0.0,0,0,50,Thailand,1.0,Google,3,1
1861237975,1,2,2,28.99581589958159,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Brazil,1.0,Google,1,1
1861476003,1,2,2,129.71045918367346,380.0,380.0,0.0,0.0,0.0,300.0,0.0,0,0,32,Indonesia,1.0,Google,1,1
1864119053,1,4,4,316.80137575236455,11330.0,11330.0,0.0,0.0,0.0,300.0,0.0,0,0,40,Spain,1.0,Google,2,1
1868026616,2,2,2,139.65546218487395,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,24,United Kingdom,2.0,AppStore,3,1
1875915703,1,2,2,24.827133479212254,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Viet Nam,1.0,Google,1,1
1878971195,1,2,2,40.23391812865497,160.0,160.0,0.0,0.0,0.0,100.0,0.0,0,0,31,Italy,1.0,Google,2,1
1900939210,1,0,0,15.224489795918368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,Viet Nam,2.0,AppStore,1,1
1908920605,1,2,2,84.2016806722689,350.0,350.0,0.0,0.0,0.0,100.0,0.0,0,0,32,Philippines,1.0,Google,1,1
1911698946,1,6,6,1546.904422253923,266760.0,292760.0,116000.0,0.0,0.0,600.0,0.0,1,1,59,Brazil,2.0,AppStore,3,1
1914839059,1,3,3,102.48379052369077,1860.0,1860.0,0.0,0.0,0.0,300.0,0.0,0,0,35,Philippines,1.0,Google,1,1
1918223523,1,4,4,911.8608058608058,23565.0,20815.0,0.0,0.0,0.0,300.0,0.0,0,1,41,Brazil,2.0,AppStore,1,1
1918312865,2,2,2,18.757763975155278,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,30,Viet Nam,1.0,Google,2,1
1920641191,1,0,0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,Germany,1.0,Google,1,1
1922901955,1,2,2,98.42696629213484,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,17,Viet Nam,2.0,AppStore,1,1
1925775184,1,6,6,1077.0217640320734,496880.0,491880.0,116700.0,0.0,0.0,700.0,0.0,0,0,57,Malaysia,1.0,Google,4,1
1932371554,1,2,2,129.67254408060452,480.0,480.0,0.0,0.0,0.0,300.0,0.0,0,0,33,Viet Nam,1.0,Google,1,1
1935060310,1,4,4,345.007556675063,716159.0,701445.0,424040.0,0.0,0.0,400.0,0.0,1,1,59,Viet Nam,2.0,AppStore,3,1
1940511484,1,2,2,72.74167987321711,170.0,170.0,0.0,0.0,0.0,300.0,0.0,0,0,31,Indonesia,1.0,Google,1,1
1941383607,1,2,2,68.23255813953489,150.0,150.0,0.0,0.0,0.0,100.0,0.0,0,0,29,Mexico,1.0,Google,1,1
1949657223,1,4,4,735.8380843785633,90605.0,25855.0,0.0,3.0,0.0,800.0,0.0,0,1,52,Indonesia,1.0,Google,2,1
1951269261,1,0,0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,Philippines,1.0,Google,1,1
1963651778,1,0,0,5.346534653465347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,Brazil,1.0,Google,1,1
1964337266,1,0,0,10.824742268041238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26,Brazil,1.0,Google,1,1
1966202534,1,4,4,309.27758738862235,28260.0,28260.0,0.0,0.0,0.0,300.0,0.0,0,0,44,Viet Nam,1.0,Google,1,1
1971736926,1,2,2,137.0,370.0,370.0,0.0,0.0,0.0,200.0,0.0,0,0,32,Mexico,1.0,Google,1,1
1974394374,1,0,0,41.440677966101696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,Viet Nam,1.0,Google,1,1
1981402307,1,2,2,69.07592891760905,160.0,160.0,0.0,0.0,0.0,200.0,0.0,0,0,31,Thailand,2.0,AppStore,2,1
1989148996,1,5,5,901.1427385892116,252450.0,219950.0,4700.0,500.0,0.0,2100.0,0.0,0,1,63,Thailand,1.0,Google,2,1
2000076365,1,4,4,1137.6315789473683,23290.0,23290.0,0.0,0.0,0.0,300.0,0.0,0,0,33,Viet Nam,2.0,AppStore,1,1
