account_id,n_records_p1,n_records_p2,total_records,days_active,lifecycle_days,first_date,last_date,level_start,level_end,level_growth,level_growth_rate,current_level_max,total_pay,is_paying,first_pay_time,first_pay_level,vip_level_max,is_in_league,league_name,country,platform,channel_id,media_source,food_get,food_reduce,wood_get,wood_reduce,stone_get,stone_reduce,coins_get,coins_reduce,diamond_get,diamond_reduce,diamond_median,total_get,total_reduce,duration_times,n_event_types
2447780319,502,1442,1944,2,16,2026-02-16,2026-03-03,0,4,4,2.0,4,0.0,0,,,1,0,,Spain,1,Google,Facebook Ads,594100.0,22625.0,581148.0,18875.0,397240.0,0.0,0.0,0.0,700.0,0.0,300.0,1710788.0,135205.0,2160.0,42
2448666440,738,2123,2861,5,4,2026-02-18,2026-02-21,0,5,5,1.0,5,0.0,0,,,1,1,sacthuma,Indonesia,1,Google,Facebook Ads,1097509.0,47005.0,1051534.0,42255.0,456284.0,0.0,0.0,0.0,700.0,42.0,558.0,3798615.0,347441.0,4380.0,55
2452099712,99,146,245,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Thailand,2,AppStore,,77300.0,170.0,62900.0,170.0,25400.0,0.0,0.0,0.0,300.0,0.0,125.0,219812.0,7741.0,540.0,18
2453064915,431,1294,1725,3,4,2026-02-19,2026-02-22,0,4,4,1.3333333333333333,4,0.0,0,,,1,1,jAzOnE,Philippines,1,Google,Facebook Ads,218120.0,209320.0,203528.0,194728.0,95200.0,95200.0,0.0,0.0,600.0,0.0,300.0,636806.0,541058.0,3000.0,44
2457178461,28,303,331,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Saudi Arabia,1,Google,,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,58704.0,1500.0,300.0,26
2462021254,80,525,605,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,63300.0,160.0,48900.0,160.0,20300.0,0.0,0.0,0.0,300.0,0.0,100.0,144862.0,7721.0,540.0,30
2466312316,6991,12726,19717,20,26,2026-02-16,2026-03-13,0,8,8,0.4,8,0.0,0,,,3,1,SHADOWGARDIAN072114,Belgium,2,AppStore,Facebook Ads,35005303.0,9221825.0,34580972.0,9224815.0,25739482.0,6318810.0,13576040.0,1530044.0,9200.0,2670.0,3166.0,125571411.0,30203862.0,20880.0,79
2468005740,83,540,623,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,64800.0,160.0,50400.0,160.0,21500.0,0.0,0.0,0.0,300.0,0.0,100.0,149062.0,7721.0,780.0,30
2469035351,316,714,1030,2,2,2026-02-16,2026-02-17,0,3,3,1.5,3,0.0,0,,,1,0,,Italy,2,AppStore,,150300.0,6540.0,136577.0,6540.0,70900.0,0.0,0.0,0.0,400.0,0.0,300.0,433601.0,81889.0,1800.0,38
2475147677,472,1459,1931,3,2,2026-02-16,2026-02-17,0,4,4,1.3333333333333333,4,0.0,0,,,1,1,Supremos,Brazil,1,Google,Facebook Ads,545190.0,46540.0,531792.0,16540.0,373800.0,0.0,0.0,0.0,500.0,0.0,300.0,1595651.0,184866.0,2160.0,47
2475510222,4044,7557,11601,7,12,2026-02-17,2026-02-28,0,8,8,1.1428571428571428,8,0.99,1,2026-02-26 08:04:53,1.0,2,1,ÂÑTÅRËS,Poland,1,Google,Facebook Ads,10772219.0,10532219.0,10484214.0,10244214.0,7308607.0,7128607.0,3391568.0,742960.0,6285.0,5348.0,1500.0,36318320.0,32791194.0,21360.0,83
2476360630,114,605,719,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,2,AppStore,,85300.0,160.0,75163.0,160.0,30200.0,0.0,0.0,0.0,300.0,0.0,100.0,247612.0,7721.0,720.0,30
2478815056,618,1757,2375,9,6,2026-02-17,2026-02-22,0,4,4,0.4444444444444444,4,0.0,0,,,1,1,Gladiadores,Philippines,1,Google,Facebook Ads,666473.0,46696.0,650331.0,19946.0,423400.0,7571.0,0.0,0.0,600.0,0.0,600.0,1913294.0,199111.0,3180.0,49
2480019191,99,142,241,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,2,AppStore,,78800.0,160.0,64400.0,160.0,26600.0,0.0,0.0,0.0,300.0,0.0,100.0,223962.0,7721.0,540.0,18
2485681822,1627,3994,5621,10,21,2026-02-18,2026-03-10,0,6,6,0.6,5,0.0,0,,,1,0,,Thailand,1,Google,Facebook Ads,3555552.0,631745.0,3393381.0,623895.0,1695106.0,116700.0,0.0,0.0,1500.0,1000.0,700.0,11675981.0,1683214.0,12000.0,64
2486968682,133,726,859,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Mexico,1,Google,Facebook Ads,117100.0,530.0,74005.0,530.0,32900.0,0.0,0.0,0.0,300.0,3.0,250.0,281142.0,8464.0,1920.0,32
2487243186,1989,4752,6741,15,27,2026-02-16,2026-03-14,0,7,7,0.4666666666666667,7,0.0,0,,,1,0,,Italy,1,Google,Facebook Ads,4082527.0,3327547.0,3907029.0,3319897.0,2148915.0,2148915.0,278520.0,69380.0,1480.0,219.0,1000.25,13640952.0,10385667.0,9120.0,66
2487673317,28,318,346,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,58704.0,1500.0,420.0,26
2489809699,1770,1830,3600,5,15,2026-02-17,2026-03-03,0,6,6,1.2,6,0.0,0,,,1,1,ELITEBRASILEIRA,Brazil,2,AppStore,,2797273.0,2628083.0,1459433.0,1427753.0,706808.0,706808.0,241280.0,29630.0,3570.0,78.0,3337.0,6221409.0,5686156.0,6660.0,49
2489870418,9,116,125,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Spain,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6154.0,0.0,120.0,23
2491122240,8,92,100,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,United States,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,5554.0,0.0,74.0,23
2491305602,6852,13995,20847,15,19,2026-02-17,2026-03-07,0,8,8,0.5333333333333333,8,0.0,0,,,2,1,ROYAUMEFR,France,1,Google,Facebook Ads,29701786.0,7917270.0,29662942.0,7902170.0,21620615.0,7008570.0,10780258.0,1106760.0,3740.0,0.0,1700.0,106362934.0,28280028.0,39960.0,79
2491479676,117,621,738,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,85300.0,170.0,72180.0,170.0,30200.0,0.0,0.0,0.0,300.0,0.0,150.0,243089.0,7741.0,840.0,30
2493477494,1484,3250,4734,12,2,2026-02-16,2026-02-17,0,6,6,0.5,6,0.0,0,,,1,1,INJUSTIÇABR,Brazil,1,Google,Facebook Ads,1248689.0,610045.0,1217220.0,610415.0,673020.0,186140.0,40664.0,9500.0,1710.0,1005.0,705.0,4017454.0,1814597.0,6360.0,63
2497825493,233,992,1225,1,1,2026-02-16,2026-02-16,0,3,3,3.0,3,0.0,0,,,1,0,,Indonesia,1,Google,,112280.0,1950.0,97912.0,1950.0,47400.0,0.0,0.0,0.0,300.0,0.0,300.0,341179.0,72702.0,1860.0,35
2499288902,2308,4515,6823,15,41,2026-02-16,2026-03-28,0,6,6,0.4,6,0.0,0,,,1,1,Gladiadores,Germany,1,Google,Facebook Ads,7158243.0,944904.0,7039553.0,908771.0,3865561.0,3865561.0,1627000.0,70600.0,1230.0,969.0,261.0,26842769.0,6688192.0,8940.0,61
2500440176,20,261,281,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Viet Nam,1,Google,,32800.0,0.0,18400.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,54404.0,0.0,180.0,25
2503505695,12842,21125,33967,29,19,2026-02-16,2026-03-06,0,14,14,0.4827586206896552,14,1.98,1,2026-02-17 01:14:37,1.0,7,1,DragonEmpire,Germany,2,AppStore,organic,65943144.0,65942410.0,70110692.0,70105395.0,53654774.0,53641330.0,23445630.0,23440602.0,31349.0,28852.0,1677.0,280120771.0,279143392.0,44280.0,97
2504174311,1001,2296,3297,2,5,2026-02-19,2026-02-23,0,5,5,2.5,5,0.0,0,,,1,0,,Viet Nam,1,Google,Facebook Ads,1059329.0,1050529.0,1094563.0,1085763.0,536894.0,536894.0,9543.0,0.0,1440.0,0.0,1240.0,3177853.0,2880732.0,4260.0,58
2506259130,193,967,1160,4,2,2026-02-16,2026-02-17,0,2,2,0.5,2,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,132822.0,560.0,106596.0,560.0,44400.0,0.0,0.0,0.0,300.0,0.0,300.0,360018.0,30722.0,1980.0,39
2508495915,628,1682,2310,2,4,2026-02-19,2026-02-22,0,4,4,2.0,4,0.0,0,,,1,1,DieWelle,Viet Nam,1,Google,Facebook Ads,802400.0,793600.0,737755.0,728955.0,423400.0,423400.0,0.0,0.0,1540.0,0.0,1100.0,2139824.0,2040090.0,2400.0,50
2508518478,388,1159,1547,1,1,2026-02-18,2026-02-18,0,3,3,3.0,3,0.0,0,,,1,0,,Philippines,1,Google,,232552.0,12225.0,219599.0,8475.0,99400.0,0.0,0.0,0.0,600.0,0.0,300.0,672134.0,62504.0,2520.0,35
2513393245,1152,2755,3907,8,19,2026-02-17,2026-03-07,0,5,5,0.625,5,0.0,0,,,1,1,DragonyRo,Philippines,1,Google,Facebook Ads,863717.0,763717.0,886039.0,786039.0,468848.0,468848.0,0.0,0.0,1520.0,24.0,1382.0,2695126.0,2276853.0,3780.0,58
2514125540,8,76,84,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Indonesia,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5554.0,0.0,60.0,19
2515038486,394,1290,1684,2,3,2026-02-19,2026-02-21,0,3,3,1.5,3,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,227140.0,13235.0,212147.0,9485.0,96700.0,0.0,0.0,0.0,600.0,0.0,300.0,661899.0,64523.0,2280.0,40
2516887233,1554,3841,5395,5,18,2026-02-19,2026-03-08,0,7,7,1.4,7,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,1703204.0,1694404.0,1477039.0,1468239.0,826723.0,826723.0,35400.0,0.0,2510.0,582.0,1878.0,4918272.0,4847532.0,7560.0,58
2517878784,9,142,151,2,2,2026-02-16,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,United States,1,Google,organic,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,6154.0,0.0,180.0,23
2523484169,542,1328,1870,1,1,2026-02-18,2026-02-18,0,4,4,4.0,4,0.0,0,,,1,1,aesônglấp0,Viet Nam,1,Google,Facebook Ads,582300.0,52685.0,569392.0,17935.0,395400.0,0.0,0.0,0.0,700.0,6.0,300.0,1702397.0,164521.0,1740.0,42
2525060991,211,900,1111,1,1,2026-02-16,2026-02-16,0,3,3,3.0,3,0.0,0,,,1,0,,Viet Nam,1,Google,,131300.0,1670.0,118618.0,1670.0,63400.0,0.0,0.0,0.0,300.0,0.0,300.0,382737.0,18143.0,1380.0,35
2525772146,606,1747,2353,4,79,2026-02-17,2026-05-06,0,4,4,1.0,4,0.0,0,,,1,0,,Belarus,1,Google,Facebook Ads,1002741.0,17905.0,959092.0,14155.0,446100.0,0.0,0.0,0.0,600.0,0.0,500.0,3540168.0,105987.0,3180.0,50
2530322359,824,1541,2365,4,1,2026-02-18,2026-02-18,0,5,5,1.25,5,0.0,0,,,1,0,,Viet Nam,2,AppStore,organic,834922.0,64705.0,835182.0,65955.0,504840.0,0.0,6000.0,0.0,610.0,0.0,575.0,2449640.0,286372.0,2160.0,49
2531640244,51,301,352,2,2,2026-02-16,2026-02-17,0,2,2,1.0,2,0.0,0,,,1,0,,Viet Nam,2,AppStore,,49800.0,150.0,35400.0,150.0,11200.0,0.0,0.0,0.0,200.0,0.0,100.0,105405.0,1800.0,180.0,28
2533412868,51,421,472,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,France,1,Google,,49800.0,150.0,35400.0,150.0,11200.0,0.0,0.0,0.0,200.0,0.0,100.0,105405.0,1800.0,420.0,28
2533521107,1219,3208,4427,5,11,2026-02-18,2026-02-28,0,5,5,1.0,5,0.0,0,,,1,0,,Thailand,1,Google,Facebook Ads,1445706.0,1436906.0,1463931.0,1455131.0,637168.0,637168.0,48000.0,4750.0,1050.0,0.0,912.5,4916045.0,3927120.0,5100.0,57
2534621522,206,873,1079,1,1,2026-02-16,2026-02-16,0,3,3,3.0,3,0.0,0,,,1,0,,Philippines,1,Google,,118861.0,1680.0,104739.0,1680.0,51900.0,0.0,0.0,0.0,300.0,0.0,300.0,356217.0,18163.0,1860.0,34
2534964769,592,1550,2142,3,3,2026-02-16,2026-02-18,0,4,4,1.3333333333333333,4,0.0,0,,,1,0,,Thailand,1,Google,Facebook Ads,932657.0,24555.0,908189.0,20805.0,402100.0,0.0,0.0,0.0,800.0,0.0,300.0,3353664.0,122646.0,3480.0,47
2535671999,9574,16384,25958,20,15,2026-02-17,2026-03-03,0,9,9,0.45,9,0.0,0,,,3,1,KingOfAngels,Philippines,1,Google,Facebook Ads,45400079.0,17664995.0,44955408.0,17795345.0,31791113.0,12535146.0,16689400.0,3538952.0,14234.0,8050.0,1955.0,165946648.0,62181777.0,36120.0,88
2538812780,1343,3352,4695,8,11,2026-02-17,2026-02-27,0,6,6,0.75,6,0.0,0,,,1,1,Reddragonskings,Belarus,1,Google,Facebook Ads,1514597.0,1414597.0,1526909.0,1426909.0,929162.0,929162.0,94200.0,11880.0,1020.0,0.0,910.0,4534307.0,3989095.0,7260.0,65
2539694497,58,471,529,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,51300.0,160.0,36900.0,160.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109955.0,1820.0,1800.0,29
2540518130,28,367,395,2,3,2026-02-16,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Albania,1,Google,Facebook Ads,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,58704.0,1500.0,900.0,27
2543753221,736,1150,1886,6,21,2026-02-19,2026-03-11,0,4,4,0.6666666666666666,4,0.0,0,,,1,0,,Viet Nam,2,AppStore,Facebook Ads,1052970.0,33785.0,1030135.0,25035.0,458668.0,4000.0,9400.0,0.0,1000.0,0.0,300.0,3749781.0,219325.0,2880.0,51
2544290241,929,2366,3295,10,16,2026-02-17,2026-03-04,0,5,5,0.5,5,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,931990.0,885190.0,909132.0,862332.0,506312.0,506312.0,12000.0,0.0,920.0,0.0,920.0,2665034.0,2460405.0,5460.0,56
2545344743,72,526,598,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Saudi Arabia,1,Google,,60800.0,170.0,46400.0,170.0,18800.0,0.0,0.0,0.0,300.0,0.0,150.0,136556.0,7740.0,600.0,33
2546992230,6,65,71,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Serbia,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,47.0,17
2547045082,124,662,786,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,United States,1,Google,,86161.0,350.0,73612.0,350.0,30200.0,0.0,0.0,0.0,300.0,0.0,200.0,246017.0,8101.0,1560.0,30
2547562070,1024,2457,3481,5,3,2026-02-18,2026-02-20,0,5,5,1.0,5,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,1126562.0,69015.0,1101044.0,64765.0,591932.0,4000.0,42000.0,0.0,1020.0,0.0,600.0,3326026.0,289944.0,4620.0,60
2547899634,242,1088,1330,3,3,2026-02-18,2026-02-20,0,3,3,1.0,3,0.0,0,,,1,0,,Thailand,1,Google,Facebook Ads,160100.0,1920.0,132176.0,1920.0,63400.0,0.0,0.0,0.0,300.0,0.0,300.0,439001.0,33443.0,1860.0,37
2548632829,145,708,853,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Mexico,1,Google,,90706.0,200.0,78881.0,200.0,34100.0,0.0,0.0,0.0,300.0,0.0,225.0,276625.0,13901.0,1620.0,33
2549974686,114,612,726,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,85300.0,160.0,73371.0,160.0,30200.0,0.0,0.0,0.0,300.0,0.0,125.0,244860.0,7721.0,840.0,30
2550976992,17,251,268,2,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Saudi Arabia,1,Google,Facebook Ads,32800.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,39854.0,0.0,180.0,25
2554929069,133,740,873,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,112600.0,160.0,70256.0,160.0,29000.0,0.0,0.0,0.0,300.0,0.0,200.0,266947.0,22521.0,1260.0,31
2555542492,1869,4479,6348,10,25,2026-02-18,2026-03-14,0,6,6,0.6,6,1.98,1,2026-02-18 11:29:55,1.0,1,0,,Brazil,1,Google,Facebook Ads,4519304.0,736570.0,4372122.0,702170.0,2557989.0,281460.0,533300.0,61760.0,3280.0,0.0,2870.0,15058782.0,2431474.0,12840.0,68
2556084666,34313,86457,120770,25,48,2026-02-16,2026-04-04,0,17,17,0.68,17,0.99,1,2026-02-17 13:34:47,1.0,7,1,Romanempire,Indonesia,1,Google,Facebook Ads,277409679.0,277376955.0,276904022.0,276851055.0,207294856.0,207317490.0,73778018.0,73778018.0,198333.0,135590.0,21719.5,1170522387.0,1140153639.0,256920.0,103
2558858095,62,504,566,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,,52300.0,160.0,36900.0,160.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,110957.0,1821.0,480.0,29
2562791491,55,444,499,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Serbia,1,Google,,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109905.0,1800.0,420.0,30
2568593531,70,129,199,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Thailand,2,AppStore,,60800.0,160.0,46400.0,160.0,18800.0,0.0,0.0,0.0,300.0,0.0,100.0,136556.0,7720.0,540.0,18
2568700603,185,896,1081,2,3,2026-02-19,2026-02-21,0,3,3,1.5,3,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,108314.0,1790.0,95231.0,1790.0,46800.0,0.0,0.0,0.0,300.0,0.0,300.0,327973.0,18383.0,1260.0,38
2569246514,300,1134,1434,2,16,2026-02-17,2026-03-04,0,3,3,1.5,3,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,110313.0,10460.0,93192.0,10460.0,44400.0,0.0,0.0,0.0,400.0,0.0,300.0,330791.0,89737.0,2820.0,40
2572267349,55,468,523,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109905.0,1800.0,480.0,29
2572289529,26579,38924,65503,56,62,2026-02-17,2026-04-19,0,16,16,0.2857142857142857,16,0.0,0,,,4,1,УКРАИНА,Philippines,1,Google,Facebook Ads,466372367.0,196120500.0,269522275.0,201840880.0,353775118.0,156256798.0,313638028.0,65218802.0,57462.0,53637.0,5024.5,1767810654.0,978325048.0,111720.0,96
2574766057,270,1012,1282,3,2,2026-02-17,2026-02-18,0,3,3,1.0,3,0.0,0,,,1,1,mightyforce,Indonesia,1,Google,Facebook Ads,100471.0,27990.0,86153.0,2990.0,41700.0,0.0,0.0,0.0,300.0,0.0,300.0,306525.0,99781.0,1620.0,38
2575723302,1207,2839,4046,13,4,2026-02-16,2026-02-19,0,5,5,0.38461538461538464,5,0.0,0,,,1,1,Gladiadores,Italy,1,Google,Facebook Ads,1718217.0,68510.0,1707186.0,61650.0,718540.0,4000.0,72664.0,0.0,1100.0,0.0,800.0,5442922.0,340700.0,8100.0,62
2577235499,9,53,62,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Italy,2,AppStore,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,6154.0,0.0,120.0,12
2577268382,20,291,311,2,3,2026-02-16,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,32800.0,0.0,18400.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,54404.0,0.0,180.0,25
2579425406,861,2165,3026,3,21,2026-02-18,2026-03-10,0,5,5,1.6666666666666667,5,0.0,0,,,1,0,,Viet Nam,1,Google,Facebook Ads,822758.0,90005.0,807830.0,86255.0,497640.0,0.0,12000.0,0.0,820.0,21.0,600.0,2410495.0,338653.0,2400.0,54
2579755541,5895,12815,18710,9,8,2026-02-17,2026-02-24,0,10,10,1.1111111111111112,10,0.0,0,,,2,0,,Romania,1,Google,Facebook Ads,35036072.0,19166835.0,34367077.0,19044735.0,25135511.0,14863199.0,12804434.0,6666581.0,2440.0,1521.0,1000.0,124597272.0,76500208.0,31380.0,69
2582300119,273,1083,1356,2,16,2026-02-18,2026-03-05,0,3,3,1.5,3,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,144800.0,6720.0,131396.0,6720.0,70900.0,0.0,0.0,0.0,300.0,0.0,300.0,421517.0,45443.0,1920.0,41
2584208512,153,218,371,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Portugal,2,AppStore,,99300.0,190.0,88750.0,190.0,41700.0,0.0,0.0,0.0,300.0,0.0,200.0,288820.0,22581.0,780.0,20
2585611870,8,103,111,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Viet Nam,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5554.0,0.0,69.0,23
2586655089,10985,22186,33171,25,60,2026-02-18,2026-04-18,0,10,10,0.4,10,0.0,0,,,3,1,gorontalo,Indonesia,1,Google,Facebook Ads,170152491.0,25589365.0,67073423.0,25699755.0,67242531.0,18616450.0,66840883.0,6011784.0,14363.0,5258.0,3391.0,401151732.0,101518797.0,73200.0,85
2586810690,1817,3683,5500,13,36,2026-02-16,2026-03-23,0,6,6,0.46153846153846156,6,0.0,0,,,1,1,Ventobravo,Viet Nam,2,AppStore,Facebook Ads,7412906.0,4267781.0,3012909.0,3004109.0,1563532.0,1563532.0,552388.0,56000.0,3120.0,0.0,2510.0,14915245.0,9489843.0,6480.0,65
2587472612,9,117,126,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Egypt,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6154.0,0.0,60.0,23
2588547287,2519,6018,8537,9,82,2026-02-17,2026-05-09,0,8,8,0.8888888888888888,8,0.0,0,,,3,1,SnowThrones,Romania,1,Google,organic,4685746.0,5284132.0,4588330.0,5204641.0,3213880.0,3692808.0,435008.0,94950.0,2095.0,1800.0,300.0,14506446.0,15638347.0,12660.0,77
2590015772,850,1897,2747,5,16,2026-02-16,2026-03-03,0,5,5,1.0,5,0.0,0,,,1,0,,United States,2,AppStore,organic,1501987.0,1455187.0,1420561.0,1373761.0,583824.0,583824.0,0.0,0.0,900.0,0.0,600.0,4483739.0,3568899.0,4560.0,50
2596790949,1805,4014,5819,24,61,2026-02-17,2026-04-18,0,8,8,0.3333333333333333,8,0.0,0,,,1,1,Brazil,Brazil,1,Google,Facebook Ads,4627896.0,4619096.0,3736186.0,3727386.0,1753281.0,1753281.0,273800.0,33300.0,2940.0,2620.0,600.0,14110260.0,12221068.0,9120.0,65
2597736500,1099,2521,3620,7,40,2026-02-17,2026-03-28,0,5,5,0.7142857142857143,5,0.99,1,2026-02-17 08:21:10,1.0,1,1,SnowThrones,Australia,1,Google,Facebook Ads,1162042.0,279384.0,1074119.0,232384.0,452040.0,127094.0,0.0,0.0,700.0,66.0,564.0,4859759.0,849080.0,4740.0,63
2597993669,6,59,65,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Ukraine,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,36.0,16
2598963553,17,231,248,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Korea (Republic of),1,Google,,32800.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,39854.0,0.0,180.0,25
2599874141,83,514,597,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,Thailand,1,Google,,64800.0,160.0,50400.0,160.0,21500.0,0.0,0.0,0.0,300.0,0.0,100.0,149062.0,7721.0,480.0,30
2608975378,860,2050,2910,5,20,2026-02-17,2026-03-08,0,5,5,1.0,5,0.0,0,,,1,0,,United States,2,AppStore,organic,883775.0,874975.0,868997.0,860197.0,514488.0,514488.0,0.0,0.0,900.0,21.0,400.0,2672912.0,2435903.0,3000.0,51
2609262030,428,1269,1697,2,1,2026-02-18,2026-02-18,0,4,4,2.0,4,0.0,0,,,1,0,,Mexico,1,Google,Facebook Ads,254480.0,16115.0,238933.0,12365.0,110600.0,0.0,0.0,0.0,600.0,0.0,300.0,743321.0,70283.0,2940.0,40
2609290949,1949,4028,5977,9,9,2026-02-17,2026-02-25,0,7,7,0.7777777777777778,7,0.99,1,2026-02-18 01:30:43,1.0,1,1,NeverGiveUp,Korea (Republic of),2,AppStore,Facebook Ads,2027543.0,881285.0,2017966.0,825535.0,1248880.0,527700.0,1704800.0,74700.0,1860.0,678.0,461.0,9759728.0,3854331.0,6720.0,76
2609475090,1157,1402,2559,13,8,2026-02-19,2026-02-26,0,5,5,0.38461538461538464,5,0.0,0,,,1,1,SolidPinoyTayo,Philippines,2,AppStore,Facebook Ads,1387623.0,1015256.0,1459155.0,971313.0,619438.0,554088.0,24000.0,0.0,1110.0,10.0,1070.0,4826700.0,2850456.0,5460.0,54
2610129893,659,1899,2558,5,3,2026-02-18,2026-02-20,0,5,5,1.0,5,0.99,1,2026-02-19 00:27:57,1.0,1,1,ĐỒNGNAI,Mexico,1,Google,Facebook Ads,727104.0,49675.0,710866.0,46925.0,413300.0,0.0,2664.0,0.0,1200.0,0.0,850.0,2095458.0,205044.0,4920.0,61
2613846731,4938,10094,15032,19,17,2026-02-18,2026-03-06,0,10,10,0.5263157894736842,10,0.0,0,,,5,1,PolandPower,Brazil,1,Google,Facebook Ads,13951479.0,8096435.0,14072018.0,8033510.0,9989251.0,9989251.0,4097520.0,4097520.0,9450.0,7843.0,657.5,50931521.0,38618742.0,23400.0,75
